0.8369367548999798,0.8089256535947713,0.7222222222222223,0.8089256535947713,0.8213207547169811,0.8089256535947713,0.8054617676266138
0.8374790969899665,0.8650710702341137,0.8583265139116203,0.8273201477939578,0.8273201477939578,0.8431818181818181,0.8476553476553477
0.8466666666666667,0.8528087478559176,0.8560606060606061,0.8675,0.865311004784689,0.8673863636363636,0.8782639378969654
0.8442105263157894,0.8138624338624338,0.8288888888888889,0.8195767195767196,0.8195767195767196,0.8256084656084656,0.8233752620545074
0.8010204081632655,0.8747221660941604,0.8808910891089109,0.8874607535321821,0.8837393543275895,0.8674479692867245,0.8623489799960388
0.8300666801374015,0.8131945847645989,0.8135643564356435,0.7967266114366539,0.8011224489795918,0.8108861805412105,0.8176017601760176
0.8589,0.8778541119418064,0.8765346534653465,0.8707819761567994,0.8761386138613861,0.8478999999999999,0.8713860544217688
0.8238031914893618,0.8221,0.8289553445140432,0.8338624338624339,0.8388198757763975,0.8591337907375644,0.8595791805094131
0.8309,0.8057598039215687,0.806528994576554,0.7729807890931626,0.7729807890931626,0.7605955227124538,0.7624356775300172
0.8678524864965543,0.8041601255886971,0.8052220888355343,0.7652910052910054,0.7647186147186147,0.7506432246998285,0.7517316017316017
0.8667407557082238,0.8475999999999999,0.869591836734694,0.8731056779147303,0.8743180440493028,0.8732422261834027,0.87838400666389
0.8377,0.824021164021164,0.797285269247886,0.8358730158730159,0.830906324712019,0.8487830687830688,0.8524688879967884
0.8175341945288753,0.8451136363636363,0.8495412844036698,0.8403409090909091,0.8403409090909091,0.8501963501963501,0.8534025096525097
0.8578947368421054,0.8770629036115761,0.8807234432234433,0.8346583850931677,0.8454887218045114,0.8757954545454546,0.8744019138755982
0.8184232026143791,0.8311036789297659,0.8279682274247491,0.7886705685618729,0.7981952420016407,0.8184232026143791,0.8026121761112281
0.7602695066289937,0.808,0.8130392156862745,0.8490802675585285,0.8490683229813665,0.8460117365790045,0.8461215932914046
0.7377248875562219,0.8529229498037595,0.8300941080196399,0.8602448602448602,0.866943866943867,0.8481818181818183,0.8467313467313468
0.7688651218062983,0.7900585976965043,0.7822448979591836,0.8080847723704867,0.8080847723704867,0.7937967266114366,0.7879537953795379
0.8139717425431712,0.8261846405228758,0.8285512224691857,0.8248677248677249,0.8124737945492663,0.7786363636363636,0.7706018518518518
0.7999627491152915,0.8092822966507176,0.7878341194968552,0.8103,0.8078217821782179,0.8089678178963894,0.796911421911422
0.7405536472014549,0.8524247491638797,0.8541133844842285,0.7734777015437393,0.7780373831775702,0.7970792483660131,0.796875
0.8170924935630818,0.8533,0.8595376926280716,0.8794934640522876,0.88005840634126,0.8631,0.8558673469387754
0.8640191387559809,0.8466251702003501,0.8344788087056129,0.8605659987605867,0.861544955677501,0.8308320668693009,0.8318768619662363
0.8040191387559809,0.8718148220190625,0.8718148220190625,0.829,0.829,0.8604202401372213,0.8655111891180343
0.8374829799649873,0.8782793209876543,0.8858901515151515,0.8328381857793622,0.8328381857793622,0.8435047095761381,0.8474226804123711
0.801643889879184,0.8927251507488816,0.8927251507488816,0.8715902202465144,0.8685416666666668,0.8593481989708405,0.863354678785375
0.8472222222222222,0.8708830066680138,0.8622772277227723,0.8198160535117057,0.8238543371522093,0.7979413739091519,0.786147186147186
0.7185570987654322,0.75414737654321,0.7575231481481481,0.7739197530864197,0.7739197530864197,0.7461583349542891,0.7398366076638786
0.7710866261398176,0.8453177257525084,0.8673490924440692,0.8278248295806652,0.8249328651105143,0.866625816993464,0.8574429771908764
0.8207565854624679,0.8933,0.8901,0.8630514705882353,0.8604368932038835,0.8840115678578806,0.8827123397435898
